family_id,mode,n,k_contexts,m_per_context,total_budget,stack_rank,descriptor_signature,local_exact_all,shared_exact,context_invariance_gap,cid,mean_local_dls,joint_dls,stack_alignment,stack_residual,stack_logdet_info,rank_only_pred_shared,budget_only_pred_shared,enlarged_shared_exact,enlarged_local_exact_all,enlargement_flip,shared_aug_threshold,shared_aug_found,shared_aug_rows,shared_aug_residual,notes
ctxfam_0,drift_prone,6,4,2,8,5,n6|k4|m2|r5|b8,0,0,0,2.6084835884,0.0,0.0,0.640323665,1.5677927966,-61.7731393155,0,1,0,0,0,,0,,,
ctxfam_1,drift_prone,6,4,2,8,5,n6|k4|m2|r5|b8,0,0,0,4.4777749413,0.0,0.0,0.8034085763,1.1958189457,-57.4236506447,0,1,0,0,0,,0,,,
ctxfam_2,shared_exact,7,3,2,6,2,n7|k3|m2|r2|b6,0,0,0,5.0553109734,1.0,1.0,0.0920393458,5.0553109734,-63.0282685508,0,0,0,0,0,,0,,,
ctxfam_3,shared_exact,5,4,2,8,2,n5|k4|m2|r2|b8,0,0,0,3.066040184,1.0,1.0,0.1149104372,3.066040184,-101.2532132774,0,1,0,0,0,3,1,3,0.0,
ctxfam_4,local_only,5,2,2,4,3,n5|k2|m2|r3|b4,1,0,1,3.2498059012,0.0,0.0,1.0,0.0,-8.8532252568,0,0,0,1,0,1,1,1,0.0,
ctxfam_5,redundant_measurement,6,4,2,8,1,n6|k4|m2|r1|b8,0,0,0,5.0,0.875,0.875,0.0550888175,5.0,-122.6531980603,0,1,0,0,0,,0,,,
ctxfam_6,local_only,4,3,2,6,4,n4|k3|m2|r4|b6,1,0,1,4.1505116016,0.0,0.0,1.0,0.0,-25.8106737297,1,1,0,1,0,1,1,1,0.0,
ctxfam_7,shared_exact,7,4,2,8,2,n7|k4|m2|r2|b8,0,0,0,1.140496326,0.1111111111,0.1111111111,0.7511232979,1.140496326,-100.436278896,0,1,0,0,0,,0,,,
ctxfam_8,local_only,5,4,2,8,5,n5|k4|m2|r5|b8,1,0,1,5.2522231982,0.0,0.0,1.0,0.0,-39.3589227008,1,1,0,1,0,1,1,1,0.0,
ctxfam_9,shared_exact,7,4,2,8,2,n7|k4|m2|r2|b8,0,0,0,3.93541498,0.7611940299,0.7611940299,0.3149321851,3.93541498,-100.5079848654,0,1,0,0,0,,0,,,
ctxfam_10,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,1,1.4407884046,0.0,0.0,1.0,0.0,-10.6225679879,0,1,0,1,0,1,1,1,0.0,
ctxfam_11,mixed_random,5,3,2,6,5,n5|k3|m2|r5|b6,0,0,0,4.7628716645,1.0,0.0,1.0,0.0,-9.34638915,1,1,0,0,0,3,1,3,0.0,
ctxfam_12,drift_prone,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,4.7393834436,0.0,0.0,1.0,0.0,-84.9439668237,1,1,0,0,0,,0,,,
ctxfam_13,local_only,6,4,2,8,5,n6|k4|m2|r5|b8,1,0,1,3.2946864357,0.0,0.0,1.0,0.0,-37.3860749486,0,1,0,1,0,1,1,1,0.0,
ctxfam_14,mixed_random,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,6.5512171412,0.9547619048,0.0,1.0,0.0,-58.8625396991,1,1,0,0,0,4,1,4,0.0,
ctxfam_15,mixed_random,6,3,2,6,6,n6|k3|m2|r6|b6,0,0,0,4.7046190119,0.9487179487,0.0,1.0,0.0,10.0212706467,1,1,0,0,0,,0,,,
ctxfam_16,shared_exact,5,4,2,8,2,n5|k4|m2|r2|b8,1,1,0,0.0,0.0,0.0,1.0,0.0,-103.3326550045,0,1,0,0,1,0,1,0,0.0,
ctxfam_17,local_only,6,2,2,4,3,n6|k2|m2|r3|b4,1,0,1,5.4194666565,0.0,0.0,1.0,0.0,-5.8393959619,0,0,0,1,0,1,1,1,0.0,
ctxfam_18,mixed_random,6,3,2,6,6,n6|k3|m2|r6|b6,0,0,0,5.5088920344,0.9117063492,0.0,1.0,0.0,11.0106630947,1,1,0,0,0,4,1,4,0.0,
ctxfam_19,local_only,6,3,2,6,4,n6|k3|m2|r4|b6,1,0,1,2.9772452077,0.0,0.0,1.0,0.0,-25.2031788401,0,1,0,1,0,1,1,1,0.0,
ctxfam_20,mixed_random,6,3,2,6,6,n6|k3|m2|r6|b6,0,0,0,5.1965622224,0.9814814815,0.0,1.0,0.0,10.2239756345,1,1,0,0,0,,0,,,
ctxfam_21,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,2.6542413765,0.0,0.0,1.0,0.0,-50.6127574194,0,1,0,1,0,1,1,1,0.0,
ctxfam_22,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,1,0,0.0,0.0,0.0,1.0,0.0,-27.5562847017,0,1,1,1,0,0,1,0,0.0,
ctxfam_23,shared_exact,5,5,2,10,2,n5|k5|m2|r2|b10,1,1,0,0.0,0.0,0.0,1.0,0.0,-138.4295419841,0,1,0,0,1,0,1,0,0.0,
ctxfam_24,mixed_random,6,3,2,6,6,n6|k3|m2|r6|b6,0,0,0,6.0293497681,0.7790727791,0.0,1.0,0.0,12.3139579887,1,1,0,0,0,4,1,4,0.0,
ctxfam_25,shared_exact,4,5,2,10,2,n4|k5|m2|r2|b10,1,1,0,0.0,0.0,0.0,1.0,0.0,-139.2637676035,0,1,0,0,1,0,1,0,0.0,
ctxfam_26,shared_exact,4,2,2,4,2,n4|k2|m2|r2|b4,0,0,0,1.0613631079,0.0,0.0,0.6247514746,1.0613631079,-29.4171959291,0,1,0,0,0,2,1,2,0.0,
ctxfam_27,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,0,0,0,2.4769399098,1.0,1.0,0.4317510128,2.4769399098,-64.4608511312,0,1,0,0,0,2,1,2,0.0,
ctxfam_28,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,6.4320197818,0.0,0.0,1.0,0.0,-53.3982072588,0,1,0,1,0,1,1,1,0.0,
ctxfam_29,mixed_random,5,5,2,10,5,n5|k5|m2|r5|b10,0,0,0,4.093233721,0.63,0.0,1.0,0.0,-78.2571153229,1,1,0,0,0,4,1,4,0.0,
ctxfam_30,drift_prone,4,5,2,10,4,n4|k5|m2|r4|b10,0,0,0,1.1114382592,0.0,0.0,1.0,0.0,-108.3790620023,1,1,0,0,0,2,1,2,0.0,
ctxfam_31,drift_prone,7,4,2,8,5,n7|k4|m2|r5|b8,0,0,0,2.4866784445,0.0,0.0,0.5717707592,1.658524718,-59.976848093,0,1,0,0,0,,0,,,
ctxfam_32,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,1,5.5424387642,0.0,0.0,1.0,0.0,-26.5086924155,0,1,0,1,0,1,1,1,0.0,
ctxfam_33,drift_prone,6,2,2,4,3,n6|k2|m2|r3|b4,0,0,0,1.36217742,0.0,0.0,0.8343086114,0.9802434743,-15.7406621746,0,0,0,0,0,,0,,,
ctxfam_34,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,0,0,0,2.0554333367,1.0,1.0,0.3148555544,2.0554333367,-66.6256856084,0,1,0,0,0,2,1,2,0.0,
ctxfam_35,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,1,4.6622695061,0.0,0.0,1.0,0.0,-21.6656346574,0,0,0,1,0,1,1,1,0.0,
ctxfam_36,shared_exact,6,3,2,6,2,n6|k3|m2|r2|b6,1,1,0,0.0,0.0,0.0,1.0,0.0,-65.2051020377,0,1,0,0,1,0,1,0,0.0,
ctxfam_37,drift_prone,4,5,2,10,4,n4|k5|m2|r4|b10,0,0,0,3.9043746219,0.0,0.0,1.0,0.0,-114.3591547256,1,1,0,0,0,3,1,3,0.0,
ctxfam_38,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,0,0,0,4.484427694,1.0,1.0,0.1672626828,4.484427694,-137.0573262104,0,1,0,0,0,,0,,,
ctxfam_39,shared_exact,4,4,2,8,2,n4|k4|m2|r2|b8,1,1,0,0.0,0.0,0.0,1.0,0.0,-102.6098317936,0,1,1,1,0,0,1,0,0.0,
ctxfam_40,redundant_measurement,6,5,2,10,1,n6|k5|m2|r1|b10,0,0,0,2.0670576365,0.6226415094,0.6226415094,0.5257844554,2.0670576365,-159.4762111404,0,1,0,0,0,4,1,4,0.0,
ctxfam_41,drift_prone,6,4,2,8,5,n6|k4|m2|r5|b8,0,0,0,0.1571312551,0.0,0.0,0.999995246,2.56008e-05,-60.4364296041,0,1,0,0,0,4,1,4,0.0,
ctxfam_42,mixed_random,6,4,2,8,6,n6|k4|m2|r6|b8,0,0,0,6.9021442285,0.9545454545,0.0,1.0,0.0,-25.2083264897,1,1,0,0,0,4,1,4,0.0,
ctxfam_43,drift_prone,7,5,2,10,6,n7|k5|m2|r6|b10,0,0,0,1.4281317351,0.0,0.0,0.9637916923,0.2142112374,-83.3596700865,0,1,0,0,0,,0,,,
ctxfam_44,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,1,1.6523175461,0.0,0.0,1.0,0.0,-8.8006176844,0,1,0,1,0,1,1,1,0.0,
ctxfam_45,local_only,6,5,2,10,6,n6|k5|m2|r6|b10,1,0,1,5.2008527857,0.0,0.0,1.0,0.0,-49.8330951829,1,1,0,1,0,1,1,1,0.0,
ctxfam_46,local_only,6,3,2,6,4,n6|k3|m2|r4|b6,1,0,1,3.441201095,0.0,0.0,1.0,0.0,-24.0056565628,0,1,0,1,0,1,1,1,0.0,
ctxfam_47,drift_prone,7,4,2,8,5,n7|k4|m2|r5|b8,0,0,0,5.6572530619,0.0,0.0,0.5020535452,3.0288900376,-59.0528829146,0,1,0,0,0,,0,,,
ctxfam_48,mixed_random,7,4,2,8,7,n7|k4|m2|r7|b8,0,0,0,5.1283822497,0.9482689439,0.0,1.0,0.0,-5.1814146002,1,1,0,0,0,,0,,,
ctxfam_49,shared_exact,7,3,2,6,2,n7|k3|m2|r2|b6,0,0,0,3.8027337947,0.75,0.75,0.3057189735,3.8027337947,-63.3947880096,0,0,0,0,0,,0,,,
ctxfam_50,shared_exact,7,3,2,6,2,n7|k3|m2|r2|b6,0,0,0,2.4004404882,0.3548387097,0.3548387097,0.5617415322,2.4004404882,-64.6742552854,0,0,0,0,0,,0,,,
ctxfam_51,drift_prone,4,3,2,6,4,n4|k3|m2|r4|b6,0,0,0,1.1656485181,0.0,0.0,1.0,0.0,-40.4846636076,1,1,0,0,0,3,1,3,0.0,
ctxfam_52,local_only,6,5,2,10,6,n6|k5|m2|r6|b10,1,0,1,7.7779953781,0.0,0.0,1.0,0.0,-56.5989250793,1,1,0,1,0,1,1,1,0.0,
ctxfam_53,shared_exact,5,3,2,6,2,n5|k3|m2|r2|b6,0,0,0,3.6922574742,1.0,1.0,0.0466632195,3.6922574742,-63.2863107999,0,1,0,0,0,3,1,3,0.0,
ctxfam_54,drift_prone,6,4,2,8,5,n6|k4|m2|r5|b8,0,0,0,2.0893328294,0.0,0.0,0.9270641683,0.1929700725,-60.6480595514,0,1,0,0,0,,0,,,
ctxfam_55,shared_exact,4,2,2,4,2,n4|k2|m2|r2|b4,0,0,0,2.3094010768,0.0,0.0,0.3827866002,2.3094010768,-28.9403543236,0,1,0,0,0,2,1,2,0.0,
ctxfam_56,redundant_measurement,6,2,2,4,1,n6|k2|m2|r1|b4,0,0,0,4.2220950909,0.9642857143,0.9642857143,0.0048426435,4.2220950909,-49.8239635653,0,0,0,0,0,,0,,,
ctxfam_57,shared_exact,4,3,2,6,2,n4|k3|m2|r2|b6,0,0,0,1.5609000537,1.0,1.0,0.6419049687,1.5609000537,-65.491536668,0,1,0,0,0,2,1,2,0.0,
ctxfam_58,mixed_random,5,3,2,6,5,n5|k3|m2|r5|b6,0,0,0,3.7193342253,0.85,0.0,1.0,0.0,-9.4548351413,1,1,0,0,0,3,1,3,0.0,
ctxfam_59,drift_prone,5,4,2,8,5,n5|k4|m2|r5|b8,0,0,0,0.1349355819,0.0,0.0,1.0,0.0,-64.3123575075,1,1,0,0,0,3,1,3,0.0,
ctxfam_60,shared_exact,5,4,2,8,2,n5|k4|m2|r2|b8,0,0,0,3.8445499429,0.0,0.0,0.2152345291,3.8445499429,-99.9068612239,0,1,0,0,0,3,1,3,0.0,
ctxfam_61,local_only,7,2,2,4,3,n7|k2|m2|r3|b4,1,0,1,3.7368796424,0.0,0.0,1.0,0.0,-7.5731316162,0,0,0,1,0,1,1,1,0.0,
ctxfam_62,shared_exact,4,2,2,4,2,n4|k2|m2|r2|b4,1,1,0,0.0,0.0,0.0,1.0,0.0,-29.58294917,0,1,0,0,1,0,1,0,0.0,
ctxfam_63,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,0,1.8109924038,0.875,0.875,0.4539652453,1.8109924038,-29.8905465636,0,0,0,0,0,4,1,4,0.0,
ctxfam_64,local_only,6,5,2,10,6,n6|k5|m2|r6|b10,1,0,1,4.0927903306,0.0,0.0,1.0,0.0,-55.7160074168,1,1,0,1,0,1,1,1,0.0,
ctxfam_65,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,1,5.596872582,0.0,0.0,1.0,0.0,-7.2928296732,0,1,0,1,0,2,1,2,0.0,
ctxfam_66,redundant_measurement,4,5,2,10,1,n4|k5|m2|r1|b10,0,0,0,2.9519969028,1.0,1.0,0.3844660955,2.9519969028,-160.621340408,0,1,0,0,0,3,1,3,0.0,
ctxfam_67,local_only,4,3,2,6,4,n4|k3|m2|r4|b6,1,0,1,2.5032141002,0.0,0.0,1.0,0.0,-24.1493965908,1,1,0,1,0,2,1,2,0.0,
ctxfam_68,local_only,4,5,2,10,4,n4|k5|m2|r4|b10,1,0,1,2.6503968964,0.0,0.0,1.0,0.0,-93.9710356741,1,1,0,1,0,1,1,1,0.0,
ctxfam_69,shared_exact,5,5,2,10,2,n5|k5|m2|r2|b10,0,0,0,5.1961524227,0.8518518519,0.8518518519,0.1457578038,5.1961524227,-136.9795324997,0,1,0,0,0,2,1,2,0.0,
ctxfam_70,redundant_measurement,7,5,2,10,1,n7|k5|m2|r1|b10,0,0,0,5.451081151,0.9162436548,0.9162436548,0.0209569235,5.451081151,-159.2350494655,0,1,0,0,0,,0,,,
ctxfam_71,drift_prone,5,2,2,4,3,n5|k2|m2|r3|b4,0,0,0,0.0944361072,0.0,0.0,0.9923613831,0.0389494566,-17.3964401836,0,0,0,0,0,4,1,4,0.0,
ctxfam_72,redundant_measurement,6,3,2,6,1,n6|k3|m2|r1|b6,0,0,0,4.4221663871,0.8895705521,0.8895705521,0.2301996411,4.4221663871,-85.8118317708,0,1,0,0,0,,0,,,
ctxfam_73,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,1,4.9301044262,0.0,0.0,1.0,0.0,-21.150127684,0,0,0,1,0,1,1,1,0.0,
ctxfam_74,redundant_measurement,4,2,2,4,1,n4|k2|m2|r1|b4,0,0,0,3.6322924424,1.0,1.0,0.0292290109,3.6322924424,-49.525470629,0,1,0,0,0,3,1,3,0.0,
ctxfam_75,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,1,0,0.0,0.0,0.0,1.0,0.0,-22.8427895676,0,0,0,1,1,0,1,0,0.0,
ctxfam_76,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,0,1.0492604075,0.0,0.0,0.8251232654,1.0492604075,-27.4285711302,0,0,0,0,0,3,1,3,0.0,
ctxfam_77,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,1,4.367641149,0.0,0.0,1.0,0.0,-24.3715718638,0,1,0,1,0,1,1,1,0.0,
ctxfam_78,shared_exact,7,5,2,10,2,n7|k5|m2|r2|b10,0,0,0,4.906129621,0.95,0.95,0.1327106189,4.906129621,-136.9779893381,0,1,0,0,0,,0,,,
ctxfam_79,redundant_measurement,7,2,2,4,1,n7|k2|m2|r1|b4,0,0,0,4.3548003071,0.8807106599,0.8807106599,0.0009402917,4.3548003071,-49.627253604,0,0,0,0,0,,0,,,
ctxfam_80,drift_prone,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,0,0.0973695963,0.0,0.0,1.0,0.0,-76.7153107731,1,1,0,0,0,2,1,2,0.0,
ctxfam_81,shared_exact,4,5,2,10,2,n4|k5|m2|r2|b10,0,0,0,2.0006425703,0.0,0.0,0.4834363096,2.0006425703,-138.1829900509,0,1,0,0,0,2,1,2,0.0,
ctxfam_82,mixed_random,5,5,2,10,5,n5|k5|m2|r5|b10,0,0,0,5.7314717657,1.0,0.0,1.0,0.0,-78.9354645824,1,1,0,0,0,3,1,3,0.0,
ctxfam_83,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,1,2.3999170216,0.0,0.0,1.0,0.0,-11.8414294227,0,1,0,1,0,2,1,2,0.0,
ctxfam_84,redundant_measurement,5,2,2,4,1,n5|k2|m2|r1|b4,0,0,0,2.0,0.8658536585,0.8658536585,0.1835034191,2.0,-50.8800153489,0,0,0,0,0,3,1,3,0.0,
ctxfam_85,drift_prone,7,4,2,8,5,n7|k4|m2|r5|b8,0,0,0,0.2007025364,0.0,0.0,0.9970691033,0.0131073687,-58.5078921446,0,1,0,0,0,,0,,,
ctxfam_86,redundant_measurement,5,4,2,8,1,n5|k4|m2|r1|b8,0,0,0,3.5496478699,0.5714285714,0.5714285714,0.185654929,3.5496478699,-123.6464473131,0,1,0,0,0,2,1,2,0.0,
ctxfam_87,local_only,5,4,2,8,5,n5|k4|m2|r5|b8,1,0,1,4.4536960287,0.0,0.0,1.0,0.0,-40.1418808896,1,1,0,1,0,2,1,2,0.0,
ctxfam_88,mixed_random,7,4,2,8,7,n7|k4|m2|r7|b8,0,0,0,6.653977059,0.8901104022,0.0,1.0,0.0,-5.6657644521,1,1,0,0,0,,0,,,
ctxfam_89,shared_exact,6,5,2,10,2,n6|k5|m2|r2|b10,0,0,0,2.3850379027,0.6734693878,0.6734693878,0.3114988624,2.3850379027,-137.1398777464,0,1,0,0,0,3,1,3,0.0,
ctxfam_90,local_only,5,5,2,10,5,n5|k5|m2|r5|b10,1,0,1,3.9125536019,0.0,0.0,1.0,0.0,-72.3326464475,1,1,0,1,0,1,1,1,0.0,
ctxfam_91,mixed_random,5,5,2,10,5,n5|k5|m2|r5|b10,0,0,0,3.8966727261,1.0,0.0,1.0,0.0,-79.6885823679,1,1,0,0,0,3,1,3,0.0,
ctxfam_92,local_only,5,4,2,8,5,n5|k4|m2|r5|b8,1,0,1,5.0586868045,0.0,0.0,1.0,0.0,-34.5200659031,1,1,0,1,0,2,1,2,0.0,
ctxfam_93,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,0,2.0561183609,1.0,1.0,0.6307102408,2.0561183609,-27.815906557,0,0,0,0,0,4,1,4,0.0,
ctxfam_94,mixed_random,6,2,2,4,4,n6|k2|m2|r4|b4,0,0,0,4.9089684814,0.8916666667,0.0,0.289151887,3.4824303231,6.6253923788,0,0,0,0,0,3,1,3,0.0,
ctxfam_95,local_only,7,2,2,4,3,n7|k2|m2|r3|b4,1,0,1,4.0563751418,0.0,0.0,1.0,0.0,-6.9672502324,0,0,0,1,0,1,1,1,0.0,
ctxfam_96,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,3.1825361882,0.0,0.0,1.0,0.0,-59.6154267954,1,1,0,1,0,2,1,2,0.0,
ctxfam_97,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,0,2.5715325978,0.0,0.0,0.2246537488,2.5715325978,-27.9424502659,0,0,0,0,0,3,1,3,0.0,
ctxfam_98,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,1,0,0.0,0.0,0.0,1.0,0.0,-12.6905808308,0,1,0,1,1,0,1,0,0.0,
ctxfam_99,shared_exact,7,4,2,8,2,n7|k4|m2|r2|b8,1,1,0,0.0,0.0,0.0,1.0,0.0,-101.1300894903,0,1,0,0,1,0,1,0,0.0,
ctxfam_100,drift_prone,4,5,2,10,4,n4|k5|m2|r4|b10,0,0,0,0.1302833541,0.0,0.0,1.0,0.0,-113.1638363215,1,1,0,0,0,3,1,3,0.0,
ctxfam_101,shared_exact,6,4,2,8,2,n6|k4|m2|r2|b8,0,0,0,3.6918104347,1.0,1.0,0.1744860908,3.6918104347,-100.9535570137,0,1,0,0,0,4,1,4,0.0,
ctxfam_102,redundant_measurement,6,2,2,4,1,n6|k2|m2|r1|b4,0,0,0,2.0746922244,0.7425742574,0.7425742574,0.5360847154,2.0746922244,-49.8239635653,0,0,0,0,0,,0,,,
ctxfam_103,drift_prone,5,2,2,4,3,n5|k2|m2|r3|b4,0,0,0,3.6846251748,0.0,0.0,0.3224786809,3.1778566729,-14.1467934231,0,0,0,0,0,4,1,4,0.0,
ctxfam_104,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,5.0169659192,0.0,0.0,1.0,0.0,-50.7380209481,0,1,0,1,0,2,1,2,0.0,
ctxfam_105,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,4.3455510079,0.0,0.0,1.0,0.0,-51.1573883664,0,1,0,1,0,1,1,1,0.0,
ctxfam_106,mixed_random,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,0,3.0321102335,0.5,0.0,1.0,0.0,-63.7912572103,1,1,0,0,0,2,1,2,0.0,
ctxfam_107,shared_exact,5,4,2,8,2,n5|k4|m2|r2|b8,0,0,0,1.4853597902,0.5,0.5,0.7651439959,1.4853597902,-100.9968910136,0,1,0,0,0,2,1,2,0.0,
ctxfam_108,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,4.9751991869,0.0,0.0,1.0,0.0,-60.2295257664,1,1,0,1,0,1,1,1,0.0,
ctxfam_109,mixed_random,5,2,2,4,4,n5|k2|m2|r4|b4,0,0,0,5.587901528,1.0,0.0,0.4307703922,3.065395251,5.8805330086,0,0,0,0,0,4,1,4,0.0,
ctxfam_110,local_only,7,2,2,4,3,n7|k2|m2|r3|b4,1,1,0,0.0,0.0,0.0,1.0,0.0,-9.3909033423,0,0,0,1,1,0,1,0,0.0,
ctxfam_111,redundant_measurement,7,2,2,4,1,n7|k2|m2|r1|b4,0,0,0,4.3076159944,0.9399441341,0.9399441341,0.1207115671,4.3076159944,-49.375937054,0,0,0,0,0,,0,,,
ctxfam_112,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,5.4640607637,0.0,0.0,1.0,0.0,-50.736214689,0,1,0,1,0,1,1,1,0.0,
ctxfam_113,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,1,2.3285646607,0.0,0.0,1.0,0.0,-24.4871706768,0,1,0,1,0,2,1,2,0.0,
ctxfam_114,shared_exact,5,4,2,8,2,n5|k4|m2|r2|b8,0,0,0,2.0311241169,1.0,1.0,0.629169168,2.0311241169,-100.2119373506,0,1,0,0,0,3,1,3,0.0,
ctxfam_115,local_only,5,4,2,8,5,n5|k4|m2|r5|b8,1,0,1,4.0536350466,0.0,0.0,1.0,0.0,-44.1561829051,1,1,0,1,0,1,1,1,0.0,
ctxfam_116,drift_prone,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,0,2.7125364169,0.0,0.0,1.0,0.0,-90.7613370772,1,1,0,0,0,,0,,,
ctxfam_117,mixed_random,7,5,2,10,7,n7|k5|m2|r7|b10,0,0,0,6.0669187584,0.9345247035,0.0,1.0,0.0,-40.0131944032,1,1,0,0,0,,0,,,
ctxfam_118,local_only,7,5,2,10,6,n7|k5|m2|r6|b10,1,0,1,6.2776029904,0.0,0.0,1.0,0.0,-49.8203798054,0,1,0,1,0,1,1,1,0.0,
ctxfam_119,shared_exact,4,4,2,8,2,n4|k4|m2|r2|b8,0,0,0,3.8987177379,0.0,0.0,0.1687905854,3.8987177379,-103.8394693406,0,1,0,0,0,2,1,2,0.0,
ctxfam_120,mixed_random,4,3,2,6,4,n4|k3|m2|r4|b6,0,0,0,4.7289586906,0.6666666667,0.0,1.0,0.0,-29.8446800002,1,1,0,0,0,3,1,3,0.0,
ctxfam_121,drift_prone,7,4,2,8,5,n7|k4|m2|r5|b8,0,0,0,3.3245156829,0.0,0.0,0.7328626465,1.4135580066,-64.9885781999,0,1,0,0,0,,0,,,
ctxfam_122,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,1,2.1855256071,0.0,0.0,1.0,0.0,-11.0682394945,0,1,0,1,0,1,1,1,0.0,
ctxfam_123,local_only,4,5,2,10,4,n4|k5|m2|r4|b10,1,0,1,5.0788780721,0.0,0.0,1.0,0.0,-94.6812078126,1,1,0,1,0,1,1,1,0.0,
ctxfam_124,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,1,1.4061824633,0.0,0.0,1.0,0.0,-11.8400415818,0,1,0,1,0,1,1,1,0.0,
ctxfam_125,mixed_random,7,4,2,8,7,n7|k4|m2|r7|b8,0,0,0,4.0714104839,0.905780289,0.0,1.0,0.0,-4.3828397091,1,1,0,0,0,,0,,,
ctxfam_126,redundant_measurement,4,4,2,8,1,n4|k4|m2|r1|b8,0,0,0,3.0705978943,1.0,1.0,0.1483693727,3.0705978943,-124.0031226106,0,1,0,0,0,2,1,2,0.0,
ctxfam_127,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,0,3.1836110097,1.0,1.0,0.2881229368,3.1836110097,-29.137902266,0,0,0,0,0,3,1,3,0.0,
ctxfam_128,mixed_random,4,5,2,10,4,n4|k5|m2|r4|b10,0,0,0,4.7500613387,0.98,0.0,1.0,0.0,-101.6898931204,1,1,0,0,0,3,1,3,0.0,
ctxfam_129,mixed_random,6,3,2,6,6,n6|k3|m2|r6|b6,0,0,0,4.365631252,0.6727272727,0.0,1.0,0.0,9.0651990754,1,1,0,0,0,4,1,4,0.0,
ctxfam_130,local_only,5,2,2,4,3,n5|k2|m2|r3|b4,1,0,1,4.142221213,0.0,0.0,1.0,0.0,-7.264315734,0,0,0,1,0,1,1,1,0.0,
ctxfam_131,shared_exact,4,2,2,4,2,n4|k2|m2|r2|b4,0,0,0,2.1496785835,0.0,0.0,0.2834404722,2.1496785835,-28.9873691109,0,1,0,0,0,2,1,2,0.0,
ctxfam_132,shared_exact,7,3,2,6,2,n7|k3|m2|r2|b6,1,1,0,0.0,0.0,0.0,1.0,0.0,-64.6709551927,0,0,0,0,1,0,1,0,0.0,
ctxfam_133,mixed_random,4,3,2,6,4,n4|k3|m2|r4|b6,0,0,0,4.5276925691,0.5555555556,0.0,1.0,0.0,-29.315721431,1,1,0,0,0,3,1,3,0.0,
ctxfam_134,drift_prone,5,2,2,4,3,n5|k2|m2|r3|b4,0,0,0,3.1025327543,0.0,0.0,0.2472664,2.6075456796,-17.2615329375,0,0,0,0,0,4,1,4,0.0,
ctxfam_135,local_only,6,5,2,10,6,n6|k5|m2|r6|b10,1,0,1,3.5898442759,0.0,0.0,1.0,0.0,-60.9213862193,1,1,0,1,0,1,1,1,0.0,
ctxfam_136,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,3.91195955,0.0,0.0,1.0,0.0,-58.64666594,1,1,0,1,0,1,1,1,0.0,
ctxfam_137,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,1,4.9274847322,0.0,0.0,1.0,0.0,-20.8106905385,0,0,0,1,0,2,1,2,0.0,
ctxfam_138,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,1,3.5087259365,0.0,0.0,1.0,0.0,-57.8102234564,1,1,0,1,0,2,1,2,0.0,
ctxfam_139,local_only,5,5,2,10,5,n5|k5|m2|r5|b10,1,0,1,3.2122289366,0.0,0.0,1.0,0.0,-72.2140688799,1,1,0,1,0,1,1,1,0.0,
